Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2782,200,21,67,9,1973,207,253,171,2544,Rawah,7746,2
3211,315,5,153,0,5179,206,236,168,874,Rawah,7201,1
2728,291,15,285,30,1370,175,236,200,2033,Commanche Peak,4704,5
3362,288,12,808,134,2191,187,239,192,1092,Commanche Peak,7756,1
3094,322,11,190,60,607,192,229,177,1129,Neota,7201,1
2757,131,5,134,26,2583,229,237,142,1871,Rawah,4744,2
2011,100,17,120,51,153,246,214,91,342,Cache la Poudre,2702,3
2867,87,15,153,20,3865,241,215,100,6252,Rawah,4744,2
3037,79,12,351,46,5562,236,217,110,5073,Rawah,7745,1
2911,270,9,256,65,1905,197,243,186,1201,Commanche Peak,7756,2
2642,187,12,134,30,1583,221,249,159,242,Commanche Peak,2705,3
3148,88,8,124,13,577,232,227,128,2478,Neota,7202,2
3178,37,7,666,65,3466,220,224,139,3662,Rawah,7745,1
3096,342,3,0,0,5398,213,235,159,3042,Rawah,7202,2
2344,17,33,30,20,1320,175,154,98,908,Cache la Poudre,4703,3
2880,17,14,371,85,3152,208,210,137,1022,Commanche Peak,7756,2
2140,317,18,30,10,1316,170,222,190,659,Cache la Poudre,2705,3
3249,106,8,201,-7,2920,233,231,130,892,Rawah,7202,1
3052,261,23,658,242,1934,158,245,221,780,Commanche Peak,4758,2
3000,345,11,124,8,2618,199,223,163,2107,Commanche Peak,7201,1
2737,207,29,450,-39,2202,187,251,182,1712,Commanche Peak,2705,2
2347,294,10,0,0,1140,191,238,187,845,Cache la Poudre,4703,6
3175,104,10,564,41,4520,238,227,119,2155,Rawah,7745,2
3364,203,24,551,188,633,201,253,176,900,Rawah,7201,1
3139,101,14,285,68,277,242,221,106,859,Commanche Peak,7756,2
3374,58,14,644,92,2363,229,211,112,2151,Rawah,8771,1
3431,5,19,594,231,4266,193,200,142,3635,Commanche Peak,8772,7
3162,45,7,335,58,2976,222,225,138,1585,Commanche Peak,7202,1
2890,245,12,361,92,1972,196,249,190,882,Commanche Peak,7755,2
2540,10,7,258,30,306,213,227,151,1266,Rawah,7102,2
2968,351,17,30,9,277,187,208,158,553,Neota,7202,1
3212,125,24,212,41,4001,252,215,77,631,Commanche Peak,7757,1
3119,86,15,360,96,2860,241,214,99,1249,Commanche Peak,7756,2
3037,0,0,30,0,2656,218,238,156,866,Commanche Peak,7202,1
2651,79,5,330,8,1256,226,231,139,5793,Rawah,7745,2
2189,6,50,108,28,636,108,93,82,541,Cache la Poudre,4703,3
3103,21,15,730,187,4283,208,206,131,4246,Rawah,7745,1
2861,318,17,242,63,3279,173,222,188,499,Commanche Peak,4703,2
2545,41,10,390,42,990,221,219,132,1398,Commanche Peak,4704,2
2922,32,10,90,9,4900,218,218,134,2550,Rawah,7745,1
2884,56,25,190,81,201,227,180,72,474,Rawah,7745,1
2895,30,17,633,46,2594,213,202,120,2016,Rawah,7745,2
2843,0,12,390,64,1320,202,217,152,2773,Commanche Peak,4704,2
3286,49,10,216,-3,3396,224,218,126,1841,Rawah,7745,1
3095,72,6,0,0,5395,227,228,136,1003,Rawah,7102,1
2781,51,15,124,3,2543,226,206,109,4023,Rawah,4744,2
2998,78,18,150,37,5206,240,204,88,607,Rawah,7746,2
3300,102,7,0,0,1405,232,231,132,1443,Rawah,8703,1
3185,46,28,150,31,2497,216,168,70,1507,Commanche Peak,7700,1
3088,99,11,95,-11,3893,239,224,114,1200,Rawah,7745,1
3192,320,4,391,48,4677,209,236,165,2353,Rawah,7745,2
3188,203,13,537,104,342,213,251,171,2123,Commanche Peak,7202,2
2985,176,8,180,33,4252,224,245,154,2205,Rawah,7746,2
3060,230,11,424,56,5850,202,251,184,4377,Rawah,7745,2
2344,17,25,190,77,295,192,180,116,1055,Cache la Poudre,4703,2
2782,127,10,60,4,2239,237,234,126,1392,Commanche Peak,4758,5
3162,348,12,30,10,5179,198,221,161,1044,Rawah,7745,1
2987,40,14,426,-21,895,220,208,119,1928,Commanche Peak,7756,1
3215,8,14,42,12,4732,202,211,144,277,Rawah,8771,1
3098,321,6,404,-22,2310,204,234,169,2522,Commanche Peak,7756,2
2555,28,10,247,19,1273,216,217,136,4199,Rawah,6731,2
2554,53,9,30,0,1230,226,220,128,2358,Commanche Peak,4704,6
2585,49,11,234,34,815,224,217,125,5340,Rawah,7745,2
3044,95,10,175,16,558,236,225,120,1191,Rawah,7201,1
3379,199,14,564,117,4383,214,252,169,2694,Commanche Peak,7757,7
2608,346,9,242,74,256,203,226,161,1500,Rawah,7745,2
3247,263,15,778,181,6265,181,246,203,1725,Rawah,7745,2
3136,29,2,0,0,2710,218,233,152,1168,Rawah,7202,1
2851,65,4,0,0,5352,223,231,143,664,Rawah,7202,2
3030,108,21,67,22,738,250,211,79,1987,Rawah,7745,1
3208,98,31,469,156,1057,252,179,31,1888,Rawah,7745,1
3288,170,12,443,110,3406,229,245,147,636,Commanche Peak,7756,1
3357,219,13,324,103,1106,205,252,182,865,Rawah,8772,1
3169,348,14,85,-7,1061,193,216,161,1329,Rawah,7745,1
3151,269,12,85,11,5626,189,244,195,2370,Rawah,7201,2
2847,124,9,182,53,2393,235,234,130,1774,Rawah,7746,2
2712,180,27,162,75,1530,218,244,141,1158,Commanche Peak,4758,2
2889,247,19,295,123,1972,177,251,209,1610,Commanche Peak,4758,2
2698,61,11,255,25,1731,229,217,120,6204,Rawah,4744,2
3195,302,15,256,68,2315,178,232,194,895,Commanche Peak,7756,1
2033,83,12,0,0,495,237,219,112,607,Cache la Poudre,6102,3
2385,348,22,446,115,955,174,199,160,1140,Cache la Poudre,4703,6
2542,60,10,390,16,757,228,219,123,3636,Rawah,6731,2
2621,81,14,0,0,1290,238,214,103,571,Rawah,7746,5
3189,33,8,255,-25,2825,219,223,140,1613,Rawah,7745,1
2692,87,26,90,43,1332,247,187,52,962,Commanche Peak,4758,2
3308,130,11,192,40,3237,238,234,125,600,Commanche Peak,8771,1
2671,191,17,212,86,1771,217,251,162,2710,Commanche Peak,2705,3
3352,31,11,277,52,2230,217,215,132,1718,Commanche Peak,7755,1
3182,324,6,828,141,4302,205,233,168,2118,Rawah,7745,1
2315,41,30,170,99,642,208,160,67,997,Cache la Poudre,4703,6
2760,172,12,60,0,2493,228,245,148,1719,Rawah,4744,2
2895,330,18,60,16,2656,175,216,179,1120,Commanche Peak,7757,1
3059,18,11,285,7,1802,211,217,142,1181,Commanche Peak,7755,1
2780,314,14,42,15,2896,181,228,187,6180,Rawah,7745,2
2937,0,16,618,221,3013,194,208,149,1617,Rawah,7745,2
3113,171,11,365,57,3577,228,245,147,983,Rawah,7745,1
2376,315,18,95,17,1199,171,223,191,674,Cache la Poudre,4703,6
3098,189,11,85,4,1926,220,249,161,524,Rawah,7202,1
3094,14,25,420,53,2106,188,180,120,1856,Commanche Peak,7757,2
2850,34,11,295,64,2525,219,217,133,3326,Rawah,4744,2
2955,193,8,175,16,4442,220,246,161,4669,Rawah,7745,2
2870,10,10,124,15,3697,209,220,148,5578,Rawah,7102,2
2747,45,8,162,-11,270,223,223,135,1034,Rawah,7746,2
3086,150,5,481,-22,6359,227,240,147,2785,Rawah,7102,2
2421,44,19,85,1,886,221,195,101,1326,Commanche Peak,4703,6
3277,301,16,511,104,633,173,231,198,335,Neota,7700,1
3243,107,9,524,129,4970,235,230,126,2647,Rawah,7745,1
2744,62,13,564,87,604,230,214,114,882,Commanche Peak,4704,2
2522,309,28,90,55,631,134,209,210,953,Commanche Peak,7700,2
2830,310,25,85,35,690,145,214,206,1092,Commanche Peak,7202,1
2955,307,10,390,-9,4236,192,234,182,2106,Rawah,7202,2
2104,82,25,277,150,339,245,188,58,306,Cache la Poudre,2702,3
3279,208,19,488,141,1040,202,254,180,4508,Neota,7756,2
2794,7,24,404,-10,3124,184,186,132,2480,Commanche Peak,4703,1
3025,333,2,210,-14,3197,214,236,160,942,Commanche Peak,7756,1
3336,159,6,268,136,3021,226,241,149,458,Commanche Peak,7756,1
2939,27,3,192,10,4878,218,232,151,2173,Rawah,7745,2
3070,342,2,90,10,6784,214,235,159,2900,Rawah,7745,2
2925,338,25,108,40,1950,157,195,173,2271,Commanche Peak,7757,2
2561,209,28,255,148,1690,186,252,186,560,Commanche Peak,2705,3
2824,55,11,95,24,2363,227,216,121,2922,Rawah,7745,2
2831,137,15,402,58,2375,242,233,115,2717,Rawah,7746,2
2554,141,20,95,16,1235,245,230,104,1245,Commanche Peak,2705,3
2959,310,11,674,39,5437,190,233,183,1913,Rawah,7745,2
3463,228,19,721,-3,3268,188,254,198,2639,Rawah,8776,1
2733,152,21,170,81,2245,241,234,112,2598,Rawah,7746,2
3259,48,11,228,43,1129,224,216,124,1928,Neota,7202,1
2571,250,28,391,-28,789,147,246,228,1177,Commanche Peak,2703,3
2565,35,9,30,-1,365,219,220,136,5681,Rawah,7745,2
3262,126,28,446,144,3438,253,208,62,446,Commanche Peak,8772,1
2947,320,20,218,51,4141,164,217,191,2522,Rawah,7746,2
3179,348,19,424,89,1608,182,206,161,2061,Commanche Peak,7700,1
2879,353,16,408,45,2011,190,210,156,1489,Commanche Peak,7755,2
3240,288,12,162,12,4504,187,239,192,553,Rawah,8771,1
2786,129,15,360,107,390,244,230,110,488,Rawah,7746,5
2538,335,11,182,10,417,195,225,169,1381,Commanche Peak,4703,6
3059,165,7,180,4,1062,227,243,149,3103,Commanche Peak,7757,1
2782,270,21,210,108,1390,159,242,219,702,Commanche Peak,7700,2
3001,252,2,218,16,5070,214,240,164,5162,Rawah,7745,1
2602,66,18,633,2,908,235,201,91,1031,Commanche Peak,4704,3
2375,343,25,95,43,192,162,194,165,212,Commanche Peak,4703,6
3448,18,7,781,99,3421,215,226,148,1460,Commanche Peak,8708,7
3128,267,20,192,65,1921,166,244,215,384,Commanche Peak,7756,2
3132,28,18,212,50,3844,210,199,119,2080,Commanche Peak,7700,1
2854,52,17,404,-73,499,226,202,104,2030,Rawah,7745,2
3214,278,5,607,-36,2825,206,241,173,67,Commanche Peak,7756,1
2950,28,10,30,0,2114,216,217,136,2658,Commanche Peak,7756,2
2985,52,6,390,59,5218,223,227,140,1826,Rawah,7745,1
3100,158,8,277,23,1987,229,242,146,693,Commanche Peak,7756,2
2993,84,4,631,57,4295,226,232,141,4795,Rawah,4744,2
3036,31,6,272,28,2448,219,228,145,870,Rawah,7745,1
3148,75,5,0,0,391,226,231,140,1500,Rawah,7202,1
3209,96,17,127,9,4541,245,214,93,2113,Rawah,7202,1
2952,98,3,42,0,1376,225,234,145,2165,Rawah,7202,2
3212,54,2,30,1,5340,220,234,150,805,Rawah,7201,1
2748,275,12,90,29,2405,188,243,194,120,Commanche Peak,7757,2
3179,285,19,324,104,4385,165,236,210,1209,Rawah,7201,1
3366,113,12,60,-3,2525,240,228,117,1248,Commanche Peak,8772,7
2490,246,9,351,47,30,203,247,182,1650,Cache la Poudre,2717,3
2565,62,10,180,37,511,229,218,121,1490,Commanche Peak,4703,6
2617,190,12,382,-4,1689,220,249,161,1908,Commanche Peak,2703,3
2570,121,38,42,14,1744,252,181,0,1323,Commanche Peak,4758,2
2501,342,9,192,57,1233,202,227,164,883,Commanche Peak,2703,3
3134,297,9,150,1,2397,195,237,182,713,Commanche Peak,7756,1
2998,236,20,362,72,5332,182,253,204,1513,Rawah,7745,2
3189,262,19,242,74,216,169,246,214,603,Neota,7201,1
2570,11,18,108,19,1539,198,200,136,1413,Commanche Peak,4703,2
3248,308,16,638,45,1493,176,229,193,1440,Commanche Peak,7757,1
3252,315,1,360,109,4682,215,237,160,832,Rawah,7745,2
3257,225,7,510,126,1746,211,247,172,2263,Commanche Peak,7755,1
2455,89,16,258,57,661,243,212,95,1387,Cache la Poudre,2717,6
3257,134,18,735,141,2461,245,229,106,2503,Commanche Peak,7757,1
3357,130,14,771,118,2912,243,231,114,2495,Commanche Peak,8772,7
2439,53,26,212,-9,793,224,176,70,789,Cache la Poudre,4703,3
3390,247,7,1032,113,1124,205,246,179,735,Neota,7202,1
2965,127,20,42,14,4032,249,222,92,1031,Rawah,7745,1
2886,30,18,30,11,342,212,197,116,2279,Rawah,7745,2
2844,1,12,458,68,2379,203,217,152,2230,Rawah,7202,2
3022,337,23,404,56,258,164,202,174,1019,Commanche Peak,7700,1
2942,281,19,42,7,3251,165,238,211,1984,Commanche Peak,7201,1
2828,19,15,430,52,2340,208,207,133,2271,Rawah,7202,2
2641,108,11,0,0,1909,239,227,118,899,Commanche Peak,4704,2
2926,180,10,216,58,1661,224,247,155,2730,Commanche Peak,7756,2
3147,49,5,283,-4,4750,222,229,142,2001,Rawah,7201,1
3161,323,23,693,118,306,156,210,190,1864,Commanche Peak,7757,2
2945,118,5,408,13,4670,228,236,142,3282,Rawah,7202,1
2784,29,12,451,11,1984,216,213,132,2249,Rawah,4744,2
3299,303,18,900,189,1293,168,229,200,2863,Commanche Peak,7755,1
3007,13,17,540,86,1498,202,204,136,421,Commanche Peak,7755,1
3018,196,16,216,7,5763,215,252,167,2349,Rawah,7745,2
3166,114,14,120,-4,4888,244,225,107,2252,Rawah,7745,1
2124,317,13,0,0,1082,186,229,182,1370,Cache la Poudre,6102,4
2936,8,14,443,54,3122,203,212,145,2068,Rawah,7745,2
2742,98,7,30,2,2674,232,230,130,4555,Rawah,7745,2
2736,36,11,212,49,1693,219,215,130,516,Rawah,7745,2
3189,41,14,0,0,1710,221,208,119,395,Commanche Peak,8703,1
2326,44,24,108,11,256,218,181,85,1101,Cache la Poudre,4703,6
3075,228,6,108,12,1889,211,246,172,510,Commanche Peak,7756,2
2953,139,9,150,18,1307,234,238,135,2164,Rawah,7201,2
3235,190,12,360,48,2047,220,249,161,1776,Commanche Peak,7756,1
2583,69,12,162,30,234,233,215,113,1524,Rawah,4744,2
2694,341,12,234,16,1994,194,222,166,1604,Commanche Peak,7756,2
3086,208,8,306,31,870,215,248,169,2999,Commanche Peak,7757,1
2693,248,5,150,11,1740,209,244,173,968,Rawah,4744,2
3162,287,12,516,64,968,186,239,193,1062,Commanche Peak,7202,2
2846,83,13,162,25,2419,238,217,108,2688,Rawah,7746,2
3355,69,7,0,0,1592,227,227,134,3400,Neota,8703,1
3022,80,4,272,25,2630,225,232,142,912,Commanche Peak,7202,1
3186,357,20,417,26,1421,185,201,150,2284,Commanche Peak,7700,1
3131,94,12,30,0,379,238,222,113,2266,Neota,7202,2
2968,118,10,285,-6,4009,238,231,122,5694,Rawah,7745,2
2937,192,16,679,305,939,217,251,163,1650,Commanche Peak,7756,2
3320,94,15,134,22,3505,243,216,99,2647,Commanche Peak,8772,7
2847,325,22,120,36,837,161,210,187,2021,Commanche Peak,7700,2
3176,257,11,108,14,5667,195,247,190,2046,Rawah,7201,2
2920,323,21,240,88,242,162,213,189,1113,Rawah,7746,2
3205,43,10,228,-5,4064,222,219,131,3209,Rawah,7745,1
2566,120,19,134,42,1550,249,220,91,1448,Commanche Peak,2705,3
2959,29,6,418,44,3688,218,227,145,5647,Rawah,7745,2
2959,72,10,376,-2,3997,231,221,122,4718,Rawah,7745,2
2945,54,10,663,186,1476,226,218,125,1812,Commanche Peak,7756,2
2876,210,5,390,115,2096,216,245,165,759,Commanche Peak,7755,5
2995,198,2,603,69,5416,218,241,159,6357,Rawah,4744,2
3095,5,8,120,6,1570,210,224,152,3031,Commanche Peak,7202,1
2481,221,33,120,55,1879,162,249,205,242,Commanche Peak,2705,3
3102,247,12,60,5,2746,196,249,191,474,Commanche Peak,7202,1
3094,27,18,810,34,1572,209,198,119,2221,Commanche Peak,7757,1
3222,117,26,283,-1,4073,253,206,63,2294,Rawah,7202,1
3141,0,17,649,31,1072,193,206,148,1589,Commanche Peak,7700,1
2978,245,13,573,75,5817,194,250,193,3582,Rawah,7745,2
3286,32,6,0,0,2067,219,227,145,2253,Commanche Peak,7201,1
2718,56,7,212,22,1945,225,226,135,6229,Rawah,4744,2
3120,217,7,67,8,1679,212,247,171,2402,Commanche Peak,7756,2
3188,355,17,247,56,600,191,208,154,1860,Neota,8772,1
2610,16,3,30,4,541,217,232,153,1356,Rawah,7102,2
2812,90,8,108,14,1022,232,228,129,2639,Commanche Peak,4704,2
2931,193,17,60,10,1732,216,251,163,765,Commanche Peak,7756,2
3002,91,23,150,31,1772,248,196,65,3617,Rawah,7745,1
2853,54,9,162,7,1981,225,221,130,2676,Commanche Peak,7702,2
3198,107,7,297,77,1708,233,232,131,1602,Rawah,7745,2
2972,54,21,175,-15,4385,227,190,87,2162,Rawah,7745,2
3238,266,13,240,54,192,186,245,198,1624,Neota,7202,1
2695,310,16,60,20,2580,175,228,192,713,Commanche Peak,7757,2
2923,96,11,283,72,1678,237,225,117,1676,Commanche Peak,4758,2
3288,135,8,960,172,2345,233,237,136,2305,Commanche Peak,7755,1
2812,345,9,0,0,2357,202,225,162,2268,Commanche Peak,7202,1
2863,99,8,212,31,1914,233,229,128,2374,Rawah,7745,2
3028,113,2,30,2,845,222,237,151,1140,Commanche Peak,7756,1
2830,43,8,108,2,730,222,222,136,484,Commanche Peak,7756,1
3103,67,8,228,56,2848,228,224,129,5949,Rawah,7745,1
2970,90,9,108,5,5025,233,227,125,2683,Rawah,7745,1
2967,262,28,170,32,780,139,240,232,1001,Commanche Peak,4758,2
3380,96,22,180,68,2367,249,202,71,2037,Commanche Peak,8772,7
2872,129,28,190,61,4343,252,211,68,516,Rawah,7746,2
2526,104,12,30,-7,1302,240,225,114,1445,Commanche Peak,2705,3
2864,190,15,150,51,1501,219,250,161,2144,Commanche Peak,4758,2
3157,318,6,201,29,2743,204,235,169,671,Commanche Peak,7700,1
2849,15,14,150,28,2574,207,210,138,2731,Rawah,7745,2
2962,344,12,242,28,3762,196,222,164,2373,Rawah,7745,2
3034,167,17,469,171,6436,231,244,138,3919,Rawah,7746,2
2824,15,16,120,17,1489,204,205,135,2589,Commanche Peak,7102,2
3017,147,13,153,-10,924,237,238,130,1146,Commanche Peak,7756,1
2850,38,18,331,58,4326,217,197,109,5341,Rawah,7745,1
2355,136,30,384,12,467,250,212,67,787,Cache la Poudre,2704,3
3154,30,15,457,136,4695,214,206,124,2214,Rawah,7745,1
2866,105,12,573,34,480,240,225,113,1209,Commanche Peak,4704,2
2925,120,8,295,78,1670,234,234,131,2230,Commanche Peak,7756,2
3313,8,25,577,139,1748,183,182,128,2271,Neota,7757,2
2868,97,10,0,0,5547,236,226,120,911,Rawah,7202,2
2126,19,34,124,72,600,174,148,92,518,Cache la Poudre,4703,3
2823,77,15,402,53,1945,238,212,101,2862,Rawah,7745,2
3294,166,10,430,116,3397,229,244,145,607,Commanche Peak,7756,1
2508,179,30,306,122,313,217,241,135,964,Commanche Peak,2705,3
3201,0,5,201,-23,4038,213,231,156,1301,Rawah,8771,1
3142,245,11,579,-52,674,198,249,188,1211,Neota,7101,2
2912,63,7,150,47,774,226,226,134,1860,Commanche Peak,7757,2
2100,334,29,95,71,360,142,188,178,404,Cache la Poudre,4703,3
3011,229,17,722,98,5810,191,253,196,3565,Rawah,7745,2
2985,194,12,150,17,5997,218,250,164,3663,Rawah,7746,2
2650,350,9,309,8,752,203,224,160,1328,Rawah,7745,2
2119,354,27,30,5,488,164,180,146,371,Cache la Poudre,4703,6
2567,214,28,242,152,1727,182,253,192,524,Commanche Peak,2705,3
3192,49,9,162,-29,2670,224,221,131,2270,Rawah,7201,1
3343,342,13,150,-5,1964,193,221,166,4873,Neota,8772,1
3199,90,13,319,21,5541,240,219,107,2666,Rawah,7745,1
2632,125,13,470,93,1648,241,230,116,2081,Commanche Peak,2705,3
3250,281,14,524,115,470,180,240,200,2376,Commanche Peak,7757,2
2298,164,15,60,2,124,233,243,137,424,Cache la Poudre,4704,3
3171,55,13,366,38,2995,228,212,115,2781,Commanche Peak,7756,1
3188,45,12,603,13,4022,223,214,124,4167,Rawah,7745,1
2962,27,26,134,32,1500,199,174,99,1249,Commanche Peak,7756,2
3226,358,6,698,82,6103,210,228,156,1321,Rawah,7745,1
3167,82,30,90,51,1409,245,174,38,789,Commanche Peak,8772,7
2965,242,24,430,256,2391,166,251,216,1092,Commanche Peak,4758,2
3326,243,4,60,4,1290,211,243,170,1783,Commanche Peak,8771,1
2788,21,7,170,11,2313,216,226,147,2630,Rawah,7746,2
3318,342,26,108,29,1103,157,191,167,1460,Neota,8772,1
2923,53,9,85,-3,751,226,220,128,1409,Commanche Peak,7756,1
2494,73,23,127,25,939,239,190,70,779,Cache la Poudre,2702,3
3093,66,13,618,-55,4202,232,213,110,4536,Rawah,7745,1
3247,58,3,618,68,4374,222,233,147,2598,Rawah,7201,1
2955,241,12,509,59,5985,196,250,191,5848,Rawah,7745,2
3547,1,11,391,135,2974,204,219,152,1630,Rawah,8776,1
2977,354,6,499,98,1434,209,229,158,2389,Commanche Peak,7756,2
2689,77,3,150,-4,1493,224,233,145,1653,Commanche Peak,4704,2
3166,225,11,335,38,2687,206,250,181,663,Commanche Peak,7756,2
2224,340,30,95,42,1442,142,180,168,797,Cache la Poudre,4703,3
2806,74,7,234,-7,1158,229,227,132,2573,Rawah,7745,2
3287,139,16,30,-1,1316,242,233,115,1231,Rawah,8703,1
2514,106,13,42,9,1328,242,224,109,1213,Commanche Peak,2705,3
3190,45,3,201,18,3946,220,232,149,1406,Rawah,8771,1
2804,129,9,30,3,5044,235,235,130,4615,Rawah,7746,2
2722,151,13,134,19,1836,236,240,131,1061,Rawah,4744,2
3506,55,22,799,291,2400,227,186,81,1645,Rawah,8776,1
2968,45,12,376,49,5012,223,214,123,5648,Rawah,7102,1
2863,288,2,190,50,949,213,239,164,488,Commanche Peak,7757,2
3345,180,13,342,66,3894,224,248,153,1855,Commanche Peak,8771,1
2657,1,12,124,-8,1806,202,216,151,1650,Commanche Peak,4703,2
3302,234,17,67,-3,1994,190,253,197,3781,Neota,7756,1
2880,243,3,0,0,6126,213,242,166,4629,Rawah,7745,2
3223,281,15,95,18,3145,177,240,203,1443,Commanche Peak,7202,1
2995,59,4,690,69,5444,223,231,143,6249,Rawah,7745,2
3321,167,9,331,121,3132,228,244,147,503,Commanche Peak,7756,1
2739,31,7,417,36,2337,218,225,143,5728,Rawah,4744,2
2389,298,14,67,29,1249,180,234,194,834,Cache la Poudre,4703,6
3097,50,27,361,82,4607,220,171,69,3048,Rawah,7745,1
3255,270,19,402,84,4175,166,243,214,2301,Commanche Peak,8771,1
2823,96,25,390,170,391,250,196,59,1802,Rawah,7746,5
2746,237,18,90,10,825,184,253,202,537,Commanche Peak,2704,2
3181,68,14,330,90,5284,233,212,108,1392,Rawah,7745,1
2997,66,8,67,-8,2774,228,225,131,722,Rawah,7745,1
2790,161,20,134,55,1290,235,240,126,1566,Commanche Peak,2705,2
3362,243,19,638,215,1400,180,251,206,4128,Neota,7757,1
2877,132,7,391,40,3933,232,237,137,5939,Rawah,4744,2
3373,140,15,841,134,2820,241,235,120,2352,Commanche Peak,8772,7
3372,60,9,95,8,1510,228,221,126,3494,Neota,8703,1
2344,128,24,95,39,872,251,218,80,811,Cache la Poudre,2704,3
2971,66,9,295,20,4779,229,221,124,3889,Rawah,7745,2
3165,315,16,451,72,2826,175,225,189,3562,Rawah,7102,1
2914,7,16,679,51,1224,199,207,143,832,Commanche Peak,7757,2
3373,282,7,424,-2,3034,201,241,179,1931,Rawah,8772,1
3128,240,8,201,12,1913,205,247,179,2617,Commanche Peak,7756,2
3192,46,16,85,-10,860,223,204,110,2017,Neota,7202,1
2806,49,15,124,15,2708,225,206,111,4386,Rawah,4744,2
2804,90,15,67,13,1026,242,215,99,2208,Commanche Peak,4704,2
2737,18,21,120,9,1127,199,192,123,1950,Commanche Peak,7700,2
2824,137,8,42,-6,4604,232,237,137,4718,Rawah,7746,2
2627,198,27,313,120,1981,201,251,170,1663,Commanche Peak,2703,3
3432,43,23,60,-2,3264,218,183,89,2431,Rawah,8703,7
2579,182,6,285,76,904,222,244,157,1365,Commanche Peak,2703,3
2963,113,5,576,50,4034,230,234,138,4536,Rawah,4744,2
3106,166,10,95,6,3447,229,244,147,5152,Rawah,7746,1
3230,305,13,330,87,4603,184,233,189,1044,Rawah,7745,2
2910,180,21,134,42,1587,223,248,148,2685,Commanche Peak,4758,2
2939,321,7,598,87,3304,203,234,170,3704,Rawah,4744,2
2802,358,5,0,0,1559,211,230,156,2388,Commanche Peak,7102,1
2721,60,4,212,24,2320,223,231,144,4502,Rawah,4744,2
3139,327,11,95,16,3245,192,227,174,5019,Rawah,7745,1
3178,152,33,524,21,902,239,219,81,1288,Commanche Peak,7709,2
2560,134,15,150,37,780,243,231,113,124,Rawah,7746,2
3123,78,8,424,28,5495,231,226,128,1384,Rawah,7745,1
2985,356,10,256,39,1167,204,222,156,2307,Rawah,7745,1
2711,17,9,0,0,1116,213,221,145,1376,Commanche Peak,7102,6
3249,98,9,794,133,2160,235,228,124,2535,Commanche Peak,7757,1
3326,266,11,283,10,3658,193,245,191,1905,Commanche Peak,7756,1
2978,93,5,499,45,1032,227,233,140,2147,Rawah,7745,2
2811,106,14,150,16,3290,243,223,107,6576,Rawah,7746,2
2277,128,29,150,80,830,253,207,59,1468,Cache la Poudre,2704,4
3166,12,10,865,93,1604,210,220,146,2640,Commanche Peak,7756,1
2837,185,26,430,171,2173,215,247,151,2026,Commanche Peak,4703,2
3159,315,10,953,-43,1348,192,232,179,1226,Commanche Peak,7755,1
3033,115,11,330,61,2352,239,230,120,2349,Commanche Peak,7756,1
2759,10,15,0,0,2400,202,209,141,3895,Rawah,7202,2
3262,122,6,342,10,6331,230,235,138,541,Rawah,7201,1
2872,59,20,162,17,2732,231,194,87,2145,Rawah,7745,2
3222,352,5,85,7,825,211,231,158,1124,Neota,8776,1
3041,173,4,900,132,5865,222,241,155,3524,Rawah,7102,2
2973,71,12,216,34,510,233,216,113,2161,Commanche Peak,7756,2
2926,221,13,297,20,5751,204,252,183,5306,Rawah,7745,2
2943,63,7,300,10,2093,226,226,134,2329,Commanche Peak,7755,2
3428,281,19,1167,305,4052,166,239,211,2623,Commanche Peak,8776,7
2771,150,4,30,3,1989,225,239,150,2616,Rawah,7746,2
3427,350,19,765,231,865,181,204,158,904,Neota,7757,1
2970,202,4,67,0,1271,218,244,162,726,Commanche Peak,7756,2
3396,176,10,966,157,2942,226,246,152,1749,Commanche Peak,8771,7
