Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3299,215,8,573,78,3596,213,248,171,2616,Rawah,7202,1
2935,92,15,234,8,1924,242,216,99,2001,Rawah,7745,2
3077,24,9,85,11,2255,215,220,141,2265,Commanche,7756,1
2490,344,11,150,14,573,198,223,164,1396,Cache,2717,6
2924,78,7,85,0,1159,229,228,132,2359,Rawah,7202,2
2516,319,10,335,81,272,193,231,177,1871,Cache,2717,3
3252,22,7,430,54,1061,216,225,146,1538,Neota,7756,1
3158,106,6,0,0,1410,231,232,135,2525,Rawah,7746,2
2837,131,17,376,97,2473,245,228,105,792,Commanche,2705,2
3129,14,4,192,-5,3874,216,231,153,1471,Rawah,7745,2
2573,198,36,150,-47,417,183,242,166,918,Commanche,2704,2
2945,55,8,108,17,4629,225,223,132,2138,Rawah,7202,5
2692,206,14,0,0,3690,210,252,174,2109,Commanche,7102,2
2131,128,27,418,171,466,252,211,68,430,Cache,2702,3
2780,54,12,258,34,3010,227,214,118,2424,Rawah,4744,2
2839,327,27,283,100,3591,146,199,188,1237,Rawah,7745,2
3234,270,7,537,102,765,202,243,180,649,Commanche,7202,2
2795,152,5,360,52,2994,226,240,149,6668,Rawah,4744,2
2936,336,9,268,23,4518,199,227,167,5900,Rawah,4744,2
3120,254,12,153,16,5578,193,248,193,3034,Rawah,7201,2
2275,259,38,124,68,361,104,229,246,1374,Cache,4703,3
3196,290,8,582,112,371,198,239,181,2089,Commanche,7202,2
2680,123,14,85,9,1298,243,228,111,741,Commanche,2703,3
2483,268,12,228,61,871,189,245,194,124,Cache,2703,6
2340,272,21,518,202,684,160,241,218,1560,Cache,4703,3
2884,327,15,153,11,2598,183,223,178,2348,Commanche,7700,1
3080,66,6,339,40,2813,226,228,137,1484,Commanche,7756,2
3057,117,12,124,35,731,240,229,117,361,Commanche,7757,2
3018,115,14,67,15,2550,243,226,109,2089,Commanche,7755,2
3205,348,7,408,30,3660,207,229,160,4324,Rawah,7745,1
3188,99,9,541,150,470,235,228,125,1698,Rawah,7202,2
2914,213,23,30,6,2498,193,254,188,1747,Commanche,7757,2
3044,113,5,819,10,6131,230,234,138,3508,Rawah,7745,2
3082,28,12,90,-7,2669,215,213,133,1233,Commanche,7201,1
3080,221,5,270,30,360,213,245,169,1273,Commanche,7201,2
2980,24,10,819,182,2881,215,218,139,671,Commanche,7756,2
2967,349,14,42,7,4791,194,217,160,1155,Rawah,7745,2
2536,134,13,90,-13,1384,241,233,119,1392,Commanche,2705,3
2785,196,15,255,49,1128,215,251,166,577,Commanche,7790,2
3071,103,13,201,9,3713,241,224,110,242,Rawah,7745,2
2904,258,16,360,20,1384,180,248,205,1414,Commanche,7700,2
3011,82,11,510,-8,1682,235,220,115,1377,Commanche,7756,2
3165,3,14,458,103,3050,200,213,149,2610,Commanche,7756,1
3096,339,7,30,3,268,206,231,163,2101,Neota,7202,1
2534,209,9,95,21,792,214,248,170,5271,Rawah,6731,2
2810,26,10,30,0,742,215,218,138,180,Rawah,7745,5
2583,338,37,180,135,942,117,162,168,1667,Commanche,4703,2
3041,340,11,30,1,849,197,224,166,1732,Neota,7700,1
3197,357,16,323,62,3354,193,210,153,2568,Commanche,7755,1
3227,115,15,511,122,511,245,224,104,698,Neota,7756,1
2956,135,9,60,7,2059,235,236,132,930,Rawah,7745,1
3329,55,11,484,50,1022,227,215,120,2609,Rawah,8771,1
2589,126,6,150,20,1463,231,236,138,1477,Commanche,4704,2
2978,84,7,30,-6,4227,230,228,131,3879,Rawah,7745,2
3159,46,19,90,5,2488,222,195,100,1445,Commanche,7700,1
3131,143,17,150,33,3801,242,234,116,2947,Commanche,7201,1
3085,206,12,400,-68,1860,212,251,172,3788,Rawah,7745,1
3003,100,11,85,13,1666,238,225,116,1920,Rawah,7746,2
3013,115,12,700,-49,1168,241,227,114,1165,Rawah,7745,2
2817,92,20,67,15,2490,246,205,79,1705,Commanche,4758,2
2178,38,26,190,83,319,210,172,83,497,Cache,4703,6
3393,189,8,297,46,1899,221,246,160,2215,Commanche,7756,1
2702,18,12,216,60,1080,211,215,140,1860,Rawah,7745,2
3420,125,16,272,-44,1976,245,228,107,2952,Neota,8772,1
2923,56,11,170,29,4417,227,217,122,2873,Rawah,7202,2
2544,61,19,335,101,979,232,198,91,1100,Commanche,4703,2
3227,265,8,591,-47,2725,199,244,184,210,Commanche,7756,1
2422,355,15,283,114,408,195,213,154,300,Cache,4703,3
3035,33,11,95,8,1410,218,216,133,942,Commanche,7700,2
2588,22,3,120,1,591,218,233,153,5649,Rawah,7745,2
2916,299,24,216,112,5000,147,223,213,4800,Rawah,7745,1
3010,6,2,30,0,2910,216,234,155,2230,Commanche,7202,1
2915,110,24,541,-101,607,253,205,65,1766,Rawah,7746,5
2848,117,17,60,8,4079,246,222,99,3300,Rawah,7745,1
3343,340,6,30,2,2608,207,231,163,624,Commanche,8703,7
2654,42,29,67,8,2565,211,164,71,964,Commanche,4703,2
2860,351,23,430,47,3284,174,195,155,2451,Commanche,4703,1
3085,104,8,470,52,216,234,230,129,1360,Commanche,7756,2
3202,75,56,201,95,3972,207,74,0,1231,Rawah,7746,1
3285,238,20,285,56,3324,180,253,206,1380,Commanche,7756,7
2525,64,7,134,17,892,227,226,133,904,Cache,2717,2
2897,305,22,124,33,983,154,222,206,957,Commanche,7756,2
2913,103,12,256,58,3819,240,225,113,5775,Rawah,4744,2
2893,333,5,0,0,2081,208,233,164,1464,Commanche,7202,5
3022,22,22,283,121,2496,200,187,116,1794,Commanche,7757,1
2372,301,32,150,92,402,118,208,222,1716,Cache,4703,3
2882,170,16,240,88,1114,230,245,142,2898,Commanche,4704,2
3018,169,24,67,19,2644,230,241,129,1690,Commanche,7756,2
3120,201,26,450,-76,1804,200,252,174,3716,Rawah,7745,1
3019,31,16,297,89,2184,214,203,120,2230,Commanche,7756,1
2783,48,7,150,-3,2374,223,224,136,3725,Rawah,4744,2
3152,121,12,272,35,474,240,230,117,1546,Commanche,7756,1
3018,123,22,85,27,3716,251,218,84,2541,Rawah,7746,1
3053,72,14,582,114,1342,235,213,106,2187,Commanche,7757,2
2697,83,11,228,3,552,236,220,114,1626,Rawah,4744,2
2207,106,36,201,135,618,253,171,12,127,Cache,2704,4
3069,299,25,446,-34,1357,144,222,215,3032,Rawah,7745,1
3120,170,7,391,17,3621,225,243,152,1048,Rawah,7745,1
3166,344,3,0,0,5541,213,234,159,1921,Rawah,7202,2
2867,40,4,60,2,1376,220,231,147,2227,Rawah,7745,2
2967,145,11,95,4,4608,236,238,132,3310,Rawah,7745,2
2061,242,36,67,32,408,129,241,232,576,Cache,2702,3
2956,45,4,162,-3,1092,221,231,146,2236,Rawah,7202,2
2575,85,16,313,77,1142,241,211,96,1590,Commanche,2705,2
2752,39,10,242,22,2769,221,217,130,2250,Rawah,4744,2
2693,9,10,30,6,1690,209,221,149,3776,Rawah,4744,2
2985,87,9,192,-22,641,234,224,121,2096,Rawah,7745,2
2968,99,11,95,0,3522,238,225,117,6066,Rawah,7745,2
2671,80,29,134,33,882,244,176,41,1832,Rawah,4744,2
2894,17,18,488,91,726,202,199,129,793,Commanche,7755,2
2737,114,11,42,7,466,239,229,119,2514,Commanche,7755,2
2618,25,16,0,0,1288,210,203,125,1273,Commanche,7102,6
2602,337,9,300,2,811,200,228,166,1182,Commanche,2705,3
2867,13,25,295,85,1651,186,179,121,1727,Commanche,7700,2
3001,229,10,228,114,2659,205,250,181,1224,Commanche,4758,2
2863,126,27,150,44,2322,253,210,67,1129,Commanche,4703,2
3275,47,11,900,-15,1657,224,215,124,2721,Neota,7202,2
3077,246,9,0,0,6047,203,247,182,2424,Rawah,7745,1
2814,104,4,499,82,3188,226,234,143,6334,Rawah,4744,1
2855,126,6,547,54,2614,231,236,137,2850,Rawah,4744,2
3649,7,11,1055,294,5248,206,217,148,3784,Commanche,8776,7
2641,161,22,671,233,641,236,239,121,1321,Commanche,2705,3
2997,6,19,85,20,2370,193,199,140,1168,Commanche,7201,1
3176,346,15,255,62,1290,189,214,163,404,Commanche,7700,1
2998,45,3,201,46,5851,220,232,148,3804,Rawah,7746,2
2764,198,12,30,6,2550,217,250,166,1809,Rawah,7102,2
2674,148,21,212,25,1500,243,233,110,765,Rawah,7746,2
2864,279,16,150,45,1221,175,241,204,2591,Commanche,7757,2
2834,22,5,30,1,1396,217,229,149,2509,Rawah,7745,1
2944,43,18,242,40,4595,221,199,107,3848,Rawah,7745,2
3274,18,17,150,45,2081,205,202,130,1292,Commanche,8772,7
3411,111,26,90,19,3820,253,203,61,2711,Rawah,8776,7
3348,194,16,499,191,2581,216,251,165,849,Commanche,7757,1
3203,216,19,365,68,390,196,254,188,2672,Commanche,4758,2
2781,312,21,0,0,2356,159,219,198,845,Commanche,4758,1
3137,42,13,725,21,2125,222,212,123,3168,Commanche,7755,1
3056,124,7,42,-3,2207,233,235,135,3522,Commanche,7700,1
2751,151,20,268,103,2201,240,236,116,2306,Commanche,2705,3
3167,57,19,335,63,5053,229,197,93,3190,Rawah,7201,1
3146,298,18,212,75,3371,168,231,203,3102,Commanche,7700,1
3146,77,13,366,102,3180,236,216,110,3093,Rawah,7746,1
3159,279,17,85,15,3978,171,240,208,1302,Commanche,8772,1
3267,124,22,420,129,1864,251,218,83,2496,Rawah,8772,1
3469,102,15,218,38,1634,243,220,102,1641,Neota,8772,7
2798,135,1,0,0,592,221,238,153,663,Rawah,7202,2
2858,344,16,0,0,1248,186,213,165,1989,Commanche,7755,1
3222,40,11,752,105,1048,221,216,129,2003,Commanche,7201,1
3023,24,13,182,48,1249,212,212,134,511,Commanche,7700,1
2757,252,2,644,0,1500,215,239,161,902,Rawah,7202,2
3135,7,6,300,50,691,213,229,153,1036,Neota,7201,1
2841,23,6,85,4,1328,216,227,147,2442,Rawah,7745,1
2936,100,17,201,4,5598,246,215,93,4267,Rawah,7745,2
3192,322,5,0,0,2281,206,234,167,2353,Rawah,7745,1
2949,117,14,216,32,5139,243,227,110,2550,Rawah,7201,2
2574,73,19,85,27,1533,238,202,87,1291,Commanche,4703,2
3170,137,18,711,234,1158,245,230,106,2210,Commanche,7757,2
2356,28,30,134,104,1358,193,162,89,1106,Cache,4703,3
2886,45,7,201,29,3977,222,225,138,6367,Rawah,4744,2
2787,315,4,127,20,2242,210,236,165,2737,Rawah,7746,1
3137,67,22,484,91,242,236,191,76,1398,Rawah,7201,2
2991,322,9,371,76,2831,198,232,173,1500,Commanche,7756,2
3204,139,10,60,-1,1873,235,237,132,1749,Commanche,7757,1
3002,90,14,218,35,4794,241,217,103,1664,Rawah,7745,2
3004,152,8,525,88,5559,230,240,142,1473,Rawah,7745,2
2954,319,11,190,9,1589,192,230,178,120,Commanche,7202,2
2886,338,12,192,7,1782,194,223,168,1351,Commanche,7756,2
2681,83,10,484,69,808,235,222,119,1455,Rawah,7746,2
3205,22,13,402,129,977,211,211,134,722,Rawah,7201,1
2077,3,30,190,128,212,164,167,128,162,Cache,4703,3
2385,127,28,120,44,390,253,208,63,841,Commanche,2705,3
2956,26,12,417,27,4066,214,214,134,4744,Rawah,4744,2
2944,45,7,180,16,1012,222,225,138,2287,Rawah,7202,2
3201,297,3,283,15,5963,210,238,166,1802,Rawah,7201,2
3289,315,10,679,90,732,193,232,178,1061,Neota,7202,1
2490,90,8,108,17,810,232,228,129,5189,Rawah,6731,5
3227,232,11,607,52,564,203,250,184,864,Commanche,7756,2
3270,298,17,480,90,626,171,232,201,201,Neota,7757,1
2852,29,12,335,92,1320,216,214,133,2743,Commanche,4704,2
3133,321,23,470,66,1664,156,211,192,3212,Rawah,7745,1
3120,343,6,360,27,1065,207,230,162,2630,Commanche,7755,2
2940,107,19,150,12,330,248,215,88,691,Rawah,7745,1
2618,37,15,309,68,277,219,207,120,1218,Rawah,4744,2
3018,310,11,150,47,1304,191,233,182,395,Commanche,7756,2
3064,67,26,150,-9,984,235,178,59,1263,Commanche,7201,1
3427,313,12,242,19,5099,189,231,182,3991,Commanche,8771,7
3229,67,11,90,-5,1752,231,218,119,2581,Rawah,7201,1
3072,296,21,564,94,6184,157,229,210,1577,Rawah,7745,2
2733,23,17,350,46,3369,208,202,126,2937,Commanche,4703,1
2604,56,5,182,-7,618,223,229,141,6163,Rawah,7745,5
2879,93,9,433,66,3588,235,226,121,3004,Rawah,4744,2
2938,329,18,210,68,1852,173,215,180,1116,Commanche,7755,2
3391,301,12,150,27,2249,185,234,189,1624,Commanche,8771,1
2960,333,15,268,46,1899,184,220,174,924,Rawah,7745,1
3187,347,30,108,26,2469,148,176,157,2838,Rawah,8772,1
2456,124,14,108,14,1884,242,229,114,67,Commanche,2703,3
2820,315,5,134,-1,2508,206,236,168,2490,Rawah,4744,2
3168,138,17,361,55,3585,244,232,110,3243,Rawah,7745,2
3377,180,13,430,85,2920,224,248,153,1259,Commanche,7756,1
2961,55,4,335,50,3603,222,231,145,1595,Rawah,7745,2
3043,90,4,30,1,3065,226,233,143,2616,Rawah,7202,1
2866,86,23,150,47,2227,246,195,66,1266,Commanche,4703,2
3191,90,9,134,6,2802,235,225,121,5194,Rawah,8772,1
3137,171,9,365,62,1165,226,244,150,2789,Commanche,7757,2
3198,349,12,210,20,1084,197,219,160,691,Neota,7700,1
2804,121,8,255,46,3902,235,233,130,5408,Rawah,7746,2
3037,72,4,0,0,3681,224,232,144,323,Rawah,7202,1
3239,65,13,124,13,4577,232,214,112,1374,Rawah,7202,1
2831,10,7,342,47,1779,213,226,151,1348,Commanche,4704,2
3229,91,19,390,69,5407,245,206,82,2773,Rawah,7745,2
2322,32,21,175,59,1110,211,190,107,797,Cache,2706,6
3136,79,10,470,57,5041,233,223,121,920,Rawah,7745,2
2710,49,15,418,53,457,225,206,111,845,Commanche,4704,2
2500,33,22,30,10,1195,210,187,104,883,Commanche,4703,6
2975,107,10,272,43,4457,237,228,121,1813,Rawah,7746,2
2764,193,23,60,19,3025,211,251,163,1913,Rawah,7746,2
3276,141,15,242,19,3054,241,235,119,805,Rawah,7202,1
3010,263,11,564,34,5485,193,246,192,1340,Rawah,7745,2
2057,305,44,182,163,212,66,174,226,150,Cache,4703,3
2784,52,24,242,109,1292,224,180,76,853,Commanche,4758,5
3281,70,11,60,7,5284,232,218,117,216,Rawah,8771,1
2826,331,26,218,76,2893,149,197,182,2876,Rawah,7745,1
3060,148,6,618,56,5883,228,240,145,4042,Rawah,7745,1
3442,358,34,182,71,3810,148,158,133,2376,Commanche,8776,7
2227,294,28,283,143,450,131,220,224,492,Cache,4703,3
3139,0,3,67,3,2711,215,234,156,1224,Rawah,7202,1
3025,140,31,485,144,849,248,214,70,2592,Rawah,7745,1
3033,329,16,0,0,3628,179,219,178,1863,Commanche,7201,1
3206,58,18,361,64,1374,230,200,97,4920,Neota,7201,1
2991,95,8,192,28,216,233,229,128,1248,Rawah,7202,1
3241,10,13,1012,224,2128,206,214,145,2171,Commanche,8771,7
3320,169,7,540,132,1277,226,243,151,2589,Rawah,7745,2
2886,83,16,256,33,2934,241,210,95,2616,Rawah,4744,2
3239,356,14,0,0,3548,197,214,154,2387,Commanche,7755,1
3110,352,7,450,25,649,208,229,158,924,Neota,7201,2
3278,330,15,752,60,3565,183,220,176,1230,Commanche,7201,1
2904,49,10,30,0,4227,224,219,128,4264,Rawah,7202,2
2933,33,17,457,151,1343,214,200,117,2221,Commanche,7757,2
3030,339,22,577,176,5052,167,202,171,450,Rawah,7745,2
2209,123,29,30,6,742,254,204,56,1012,Cache,2705,6
2678,95,10,67,1,1500,237,225,118,1332,Rawah,4744,1
2676,75,14,335,90,1366,236,213,105,741,Rawah,7745,2
2306,135,21,30,0,1050,247,226,96,994,Cache,2704,4
3310,340,12,459,58,4586,195,223,166,942,Commanche,8772,1
3280,172,15,313,62,3102,229,246,145,2200,Rawah,7745,7
3082,163,11,402,56,2183,230,243,144,1595,Commanche,7756,2
2894,175,21,134,47,1604,226,246,141,2467,Commanche,4758,2
2765,16,11,201,-5,285,211,217,142,920,Rawah,7746,2
2356,66,29,350,49,1448,234,169,48,242,Cache,4703,3
3086,57,7,108,-1,1719,225,226,136,774,Commanche,7755,1
3345,333,34,212,95,900,123,175,179,1463,Neota,8772,1
3485,149,18,256,78,4068,240,236,119,4179,Commanche,8776,7
2950,31,6,30,-3,2191,219,228,145,1537,Rawah,7745,1
3159,13,22,309,74,3181,193,189,127,1549,Commanche,7755,1
2726,48,16,360,102,1500,225,202,107,510,Rawah,7202,2
2601,58,20,319,32,1154,230,193,87,1250,Commanche,4703,2
2978,36,16,0,0,2491,217,202,116,1826,Commanche,7102,1
2410,262,19,67,17,1243,170,246,213,268,Cache,4703,6
2982,84,10,351,89,127,234,224,121,488,Commanche,7757,2
2644,45,14,30,5,2148,223,210,118,2481,Commanche,2703,3
3125,315,10,342,-5,3415,194,232,178,752,Rawah,7745,2
3033,313,8,182,28,2678,198,234,175,808,Rawah,7202,1
3301,182,7,450,99,947,222,245,157,752,Commanche,7756,1
2829,113,17,170,45,2215,247,221,96,1499,Rawah,7746,2
2517,123,5,30,-6,541,228,236,142,3249,Rawah,6731,2
2767,168,12,30,2,742,229,245,146,2982,Commanche,4704,1
2968,231,18,277,59,5196,188,253,198,1390,Rawah,7746,2
2991,18,5,0,0,6152,216,229,150,3303,Rawah,7102,2
2720,4,12,150,32,1463,204,218,150,3122,Rawah,7746,2
2511,134,21,108,51,1047,248,225,94,1442,Commanche,2705,3
3236,33,21,256,53,1463,211,189,106,295,Rawah,7201,1
3256,231,20,424,118,1018,186,254,200,4562,Neota,7756,2
2962,88,8,150,23,417,233,227,126,2165,Commanche,7756,2
3588,16,8,400,51,1816,214,224,147,1622,Neota,8776,7
2967,304,2,277,25,1864,214,238,161,2142,Commanche,7756,2
3251,19,13,258,61,960,210,212,137,1865,Neota,7202,1
3255,225,13,866,120,666,202,252,185,2779,Commanche,7756,2
3329,255,18,1187,232,3670,175,249,210,2546,Commanche,7709,2
3042,84,21,120,41,2016,245,199,73,2958,Commanche,7757,1
2970,256,16,324,80,5220,181,248,204,1087,Rawah,7746,2
2965,289,16,268,72,2866,173,236,202,2154,Rawah,7745,2
3101,303,14,277,1,3399,181,233,192,631,Rawah,7745,2
3173,162,10,60,-6,2395,230,243,144,949,Rawah,7202,1
3129,181,22,716,88,552,221,248,148,1806,Commanche,7757,2
3318,74,18,306,28,3412,238,204,91,1749,Rawah,7745,1
3255,14,10,30,1,2241,211,220,145,2742,Rawah,8771,1
3039,31,6,301,31,2457,219,228,145,840,Rawah,7745,1
3057,70,25,85,10,4991,238,183,62,2801,Rawah,7745,1
2820,53,5,0,0,1301,223,229,142,938,Commanche,7202,1
2743,72,10,270,13,2482,231,221,122,2305,Commanche,4704,2
3342,47,9,492,60,1084,224,220,130,2673,Rawah,8771,1
2978,53,16,60,-6,4589,227,205,107,2468,Rawah,7745,1
2223,334,24,85,-32,779,159,201,177,488,Cache,4703,3
2581,133,18,134,22,1485,246,228,104,2449,Commanche,2705,3
3299,292,4,0,0,1922,207,239,170,1664,Commanche,8771,1
3233,29,18,150,44,990,211,198,118,1572,Rawah,7201,1
3274,129,10,30,3,1310,236,234,128,3271,Neota,7202,2
3036,62,5,509,195,1167,224,230,142,541,Commanche,7757,2
2608,31,15,212,10,1652,215,207,125,1998,Commanche,4704,2
3213,116,10,757,30,3056,238,230,122,2906,Commanche,7756,2
2735,17,6,180,21,1347,215,228,150,2037,Rawah,4744,2
2465,16,16,30,5,342,204,204,133,1233,Cache,4704,6
3122,147,16,466,47,1158,240,236,120,2704,Commanche,7757,2
3111,351,6,540,26,726,210,230,159,979,Neota,7201,2
3136,7,8,127,4,1524,211,225,151,1114,Neota,7202,2
2369,87,14,30,-1,708,240,216,104,1077,Commanche,2705,3
3197,323,28,212,36,510,139,199,194,2424,Neota,7757,1
3001,63,14,300,39,3116,232,211,109,6496,Rawah,7745,1
3400,146,9,811,235,1421,233,239,138,1100,Neota,7755,1
3120,98,8,30,4,2280,234,228,126,3209,Commanche,7700,1
2890,0,26,295,37,2711,174,183,139,957,Commanche,7757,2
2242,353,29,30,15,1154,159,178,147,603,Cache,4703,3
2555,329,10,272,78,926,197,229,171,1087,Cache,2717,2
2826,115,7,162,24,1020,232,233,134,2044,Rawah,7745,2
3100,202,10,510,38,212,216,249,168,1563,Commanche,7202,2
2775,36,10,30,5,1829,219,218,133,2781,Rawah,7745,5
2950,108,5,90,7,1842,229,234,138,2486,Commanche,7756,2
2957,93,16,42,5,603,243,215,97,2454,Rawah,7745,2
2988,34,17,418,161,450,215,200,116,787,Commanche,7757,2
3390,184,14,720,184,1790,223,249,156,1410,Commanche,8771,1
3191,103,14,277,86,1206,243,221,103,2330,Rawah,7745,2
2666,69,4,67,4,108,224,231,143,1019,Commanche,4704,2
3317,125,12,467,70,1358,240,232,120,2256,Commanche,7756,1
2987,12,28,210,128,537,179,170,116,3006,Commanche,7700,2
3356,350,18,418,73,3556,186,208,158,3378,Commanche,8776,7
2820,325,17,90,17,1690,175,219,183,2446,Commanche,7757,2
3201,20,22,90,-4,2034,199,189,119,1731,Commanche,7700,1
3175,229,21,553,63,3384,185,254,200,1911,Commanche,7757,1
2835,45,7,0,0,618,222,225,138,648,Commanche,7202,2
3218,42,13,480,13,2890,222,212,123,953,Commanche,7201,1
3160,212,8,242,57,2131,214,247,170,582,Commanche,7202,2
2105,276,30,60,41,480,126,230,235,309,Cache,4703,3
2915,197,17,127,43,3362,213,252,168,2103,Commanche,7756,2
3147,224,15,433,80,5929,199,253,188,1879,Rawah,7746,2
3091,313,23,210,50,1998,151,215,200,1825,Commanche,7757,2
2626,113,16,0,0,1087,245,222,101,825,Rawah,7746,2
3055,77,16,60,15,3102,239,208,95,5476,Rawah,7745,1
2545,37,10,309,-25,418,220,218,132,1207,Rawah,7102,2
3030,70,17,150,15,4572,236,204,93,937,Rawah,7745,2
2800,74,25,108,34,3945,240,185,62,1008,Rawah,7201,2
2132,321,20,313,127,371,165,217,190,663,Cache,4703,3
3055,306,28,150,28,2466,131,211,214,2988,Rawah,7201,1
2791,30,16,150,3,1463,214,204,122,2259,Commanche,7757,2
3232,50,12,42,10,2730,225,213,120,2516,Rawah,7201,1
3044,74,11,270,-25,3492,233,219,116,5566,Rawah,7102,1
3329,191,20,418,123,2033,215,251,161,1302,Commanche,7757,1
3106,21,22,60,-3,1574,199,187,117,1899,Commanche,7700,1
3130,349,5,30,2,4851,211,232,159,2739,Rawah,7745,2
3315,342,19,404,81,4524,177,207,167,1216,Commanche,8772,1
3176,302,23,270,95,4554,151,223,209,1312,Rawah,7201,1
3040,85,19,180,29,1073,243,205,84,1003,Rawah,7745,1
3160,13,5,0,0,5070,215,229,151,2790,Rawah,7202,1
3284,122,16,90,-3,5908,245,226,105,446,Rawah,8771,1
3021,125,6,295,41,2502,230,236,139,459,Rawah,7745,1
2781,337,28,30,19,3791,149,190,174,5664,Rawah,6101,2
3251,350,4,190,62,216,212,233,158,1518,Neota,7202,1
2986,71,26,362,190,362,238,181,59,1260,Rawah,7745,2
3217,131,27,242,-109,484,251,214,73,3683,Neota,7701,2
3093,301,6,404,-4,2473,204,238,172,2138,Commanche,7756,1
2985,47,8,446,46,2627,223,223,135,2230,Rawah,7745,2
2948,105,12,120,30,3403,240,225,113,2362,Rawah,7745,2
2927,73,16,579,45,1909,237,207,96,2742,Commanche,7202,2
2440,4,25,67,14,702,178,182,134,1513,Commanche,4703,6
2698,333,18,90,22,808,177,215,175,2103,Commanche,7757,2
2331,5,24,0,0,497,182,187,135,691,Cache,6102,6
3293,313,21,644,94,731,159,219,198,1087,Neota,7201,1
2868,54,16,323,45,2616,228,203,104,2962,Rawah,7745,2
3063,2,22,708,22,2647,183,191,141,2401,Commanche,7700,2
2913,309,20,210,59,5243,162,223,199,674,Rawah,7745,2
2608,103,13,170,25,552,242,222,108,1150,Rawah,4744,2
3140,280,37,470,36,1530,99,216,243,3097,Rawah,7745,1
2512,142,18,180,47,525,243,233,111,1033,Commanche,2703,3
3203,28,18,382,140,1142,209,197,118,424,Rawah,7201,1
2878,130,22,190,-4,309,250,221,87,1583,Rawah,7746,2
2325,221,17,297,68,853,197,254,189,685,Cache,2717,3
3011,292,11,731,112,5905,189,238,189,5732,Rawah,7745,2
3140,326,7,67,-6,731,203,232,168,1200,Neota,7202,1
3130,47,20,283,71,4496,222,193,97,2402,Rawah,7745,2
2840,0,4,323,47,2121,214,232,156,1883,Rawah,7745,2
3218,183,13,553,98,6054,223,248,156,3152,Rawah,7745,2
3148,21,15,300,110,3551,208,206,132,1620,Commanche,7755,1
3242,190,22,458,146,3153,214,251,160,750,Commanche,7757,1
3118,42,17,495,150,1572,220,201,111,3476,Commanche,7757,1
2911,162,1,474,-10,3826,219,238,156,4133,Rawah,7202,2
2946,17,9,108,25,1065,213,222,145,2201,Commanche,7756,2
3133,38,17,418,135,4826,218,201,113,2356,Rawah,7745,1
3099,355,5,108,0,4560,211,230,157,3237,Rawah,7201,1
3294,67,2,433,30,5911,221,235,151,511,Rawah,7201,1
3196,137,11,182,31,1455,237,236,129,1694,Neota,7202,1
2714,231,3,120,5,1846,214,242,166,4182,Rawah,7202,2
2894,81,12,366,26,3200,237,218,110,2680,Rawah,7745,2
3142,154,17,162,29,1827,238,239,125,3234,Commanche,7757,1
2894,92,17,268,36,3226,245,211,89,4396,Rawah,4744,2
3277,40,7,450,7,3612,221,224,139,1100,Commanche,7790,1
2687,316,20,60,23,2697,163,219,194,1110,Commanche,7700,2
3216,328,7,42,-6,4050,203,232,168,1300,Rawah,7201,1
2596,81,21,134,2,1935,243,197,74,2010,Commanche,4704,6
3030,216,31,576,321,2381,172,250,197,1282,Commanche,4758,2
2910,55,4,234,24,1959,222,231,145,1433,Commanche,7756,5
2622,3,10,42,0,918,207,221,152,1798,Rawah,4744,2
2944,254,9,0,0,1760,200,246,185,1405,Commanche,7101,5
2896,342,13,488,145,2636,193,221,166,1024,Commanche,7755,2
2707,72,1,247,12,2073,219,237,154,4265,Rawah,7202,2
2413,22,13,0,0,379,212,212,135,319,Cache,4703,2
3218,108,15,42,8,108,244,222,103,787,Neota,7700,2
3057,84,19,228,48,4736,243,205,85,1860,Rawah,7745,1
2899,38,8,400,67,663,220,223,138,1436,Commanche,4704,2
3231,232,15,641,161,6081,194,252,193,2101,Rawah,7746,2
2899,105,19,395,103,908,249,212,83,902,Rawah,7746,2
2604,36,8,210,-21,3092,220,221,137,2663,Commanche,4704,1
